
Devices
1000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
313,3,0,0,0,0,0,0,202,300,0
314,0,0,0,0,0,0,0,202,300,0
314,1,0,0,0,0,0,0,202,300,0
314,2,0,0,0,0,0,0,202,300,0
314,3,0,0,0,0,0,0,202,300,0
315,0,0,0,0,0,0,0,202,300,0
315,1,0,0,0,0,0,0,202,300,0
315,2,0,0,0,0,0,0,202,300,0
315,3,0,0,0,0,0,0,202,300,0
316,0,0,0,0,0,0,0,202,300,0
316,1,0,0,0,0,0,0,202,300,0
316,2,0,0,0,0,0,0,202,300,0
316,3,0,0,0,0,0,0,202,300,0
317,0,0,0,0,0,0,0,202,300,0
317,1,0,0,0,0,0,0,202,300,0
317,2,0,0,0,0,0,0,202,300,0
317,3,0,0,0,0,0,0,202,300,0
318,0,0,0,0,0,0,0,202,300,0
318,1,0,0,0,0,0,0,202,300,0
318,2,0,0,0,0,0,0,202,300,0
318,3,0,0,0,0,0,0,202,300,0
319,0,0,0,0,0,0,0,202,300,0
319,1,0,0,0,0,0,0,202,300,0
319,2,0,0,0,0,0,0,202,300,0
319,3,0,0,0,0,0,0,202,300,0
320,0,0,0,0,0,0,0,202,300,0
320,1,0,0,0,0,0,0,202,300,0
320,2,0,0,0,0,0,0,202,300,0
320,3,0,0,0,0,0,0,202,300,0
321,0,0,0,0,0,0,0,202,300,0
321,1,0,0,0,0,0,0,202,300,0
321,2,0,0,0,0,0,0,202,300,0
321,3,0,0,0,0,0,0,202,300,0
322,0,0,0,0,0,0,0,202,300,0
322,1,0,0,0,0,0,0,202,300,0
322,2,0,0,0,0,0,0,202,300,0
322,3,0,0,0,0,0,0,202,300,0
323,0,0,0,0,0,0,0,202,300,0
323,1,0,0,0,0,0,0,202,300,0
323,2,0,0,0,0,0,0,202,300,0
323,3,0,0,0,0,0,0,202,300,0
324,0,0,0,0,0,0,0,202,300,0
324,1,0,0,0,0,0,0,202,300,0
324,2,0,0,0,0,0,0,202,300,0
324,3,0,0,0,0,0,0,202,300,0
325,0,0,0,0,0,0,0,202,300,0
325,1,0,0,0,0,0,0,202,300,0
325,2,0,0,0,0,0,0,202,300,0
325,3,0,0,0,0,0,0,202,300,0
326,0,0,0,0,0,0,0,202,300,0
326,1,0,0,0,0,0,0,202,300,0
326,2,0,0,0,0,0,0,202,300,0
326,3,0,0,0,0,0,0,202,300,0
327,0,0,0,0,0,0,0,202,300,0
327,1,0,0,0,0,0,0,202,300,0
327,2,0,0,0,0,0,0,202,300,0
327,3,0,0,0,0,0,0,202,300,0
328,0,0,0,0,0,0,0,202,300,0
328,1,0,0,0,0,0,0,202,300,0
328,2,0,0,0,0,0,0,202,300,0
328,3,0,0,0,0,0,0,202,300,0
329,0,0,0,0,0,0,0,202,300,0
329,1,0,0,0,0,0,0,202,300,0
329,2,0,0,0,0,0,0,202,300,0
329,3,0,0,0,0,0,0,202,300,0
330,0,0,0,0,0,0,0,202,300,0
330,1,0,0,0,0,0,0,202,300,0
330,2,0,0,0,0,0,0,202,300,0
330,3,0,0,0,0,0,0,202,300,0
331,0,0,0,0,0,0,0,202,300,0
331,1,0,0,0,0,0,0,202,300,0
331,2,0,0,0,0,0,0,202,300,0
331,3,0,0,0,0,0,0,202,300,0
332,0,0,0,0,0,0,0,202,300,0
332,1,0,0,0,0,0,0,202,300,0
332,2,0,0,0,0,0,0,202,300,0
332,3,0,0,0,0,0,0,202,300,0
333,0,0,0,0,0,0,0,202,300,0
333,1,0,0,0,0,0,0,202,300,0
333,2,0,0,0,0,0,0,202,300,0
333,3,0,0,0,0,0,0,202,300,0
334,0,0,0,0,0,0,0,202,300,0
334,1,0,0,0,0,0,0,202,300,0
334,2,0,0,0,0,0,0,202,300,0
334,3,0,0,0,0,0,0,202,300,0
335,0,0,0,0,0,0,0,202,300,0
335,1,0,0,0,0,0,0,202,300,0
335,2,0,0,0,0,0,0,202,300,0
335,3,0,0,0,0,0,0,202,300,0
336,0,0,0,0,0,0,0,202,300,0
336,1,0,0,0,0,0,0,202,300,0
336,2,0,0,0,0,0,0,202,300,0
336,3,0,0,0,0,0,0,202,300,0
337,0,0,0,0,0,0,0,202,300,0
337,1,0,0,0,0,0,0,202,300,0
337,2,0,0,0,0,0,0,202,300,0
337,3,0,0,0,0,0,0,202,300,0
338,0,0,0,0,0,0,0,202,300,0
338,1,0,0,0,0,0,0,202,300,0
338,2,0,0,0,0,0,0,202,300,0
338,3,0,0,0,0,0,0,202,300,0
339,0,0,0,0,0,0,0,202,300,0
339,1,0,0,0,0,0,0,202,300,0
339,2,0,0,0,0,0,0,202,300,0
339,3,0,0,0,0,0,0,202,300,0
340,0,0,0,0,0,0,0,202,300,0
340,1,0,0,0,0,0,0,202,300,0
340,2,0,0,0,0,0,0,202,300,0
340,3,0,0,0,0,0,0,202,300,0
341,0,0,0,0,0,0,0,202,300,0
341,1,0,0,0,0,0,0,202,300,0
341,2,0,0,0,0,0,0,202,300,0
341,3,0,0,0,0,0,0,202,300,0
342,0,0,0,0,0,0,0,202,300,0
342,1,0,0,0,0,0,0,202,300,0
342,2,0,0,0,0,0,0,202,300,0
342,3,0,0,0,0,0,0,202,300,0
343,0,0,0,0,0,0,0,202,300,0
343,1,0,0,0,0,0,0,202,300,0
343,2,0,0,0,0,0,0,202,300,0
343,3,0,0,0,0,0,0,202,300,0
344,0,0,0,0,0,0,0,202,300,0
344,1,0,0,0,0,0,0,202,300,0
344,2,0,0,0,0,0,0,202,300,0
344,3,0,0,0,0,0,0,202,300,0
345,0,0,0,0,0,0,0,202,300,0
345,1,0,0,0,0,0,0,202,300,0
345,2,0,0,0,0,0,0,202,300,0
345,3,0,0,0,0,0,0,202,300,0
346,0,0,0,0,0,0,0,202,300,0
346,1,0,0,0,0,0,0,202,300,0
346,2,0,0,0,0,0,0,202,300,0
346,3,0,0,0,0,0,0,202,300,0
347,0,0,0,0,0,0,0,202,300,0
347,1,0,0,0,0,0,0,202,300,0
347,2,0,0,0,0,0,0,202,300,0
347,3,0,0,0,0,0,0,202,300,0
348,0,0,0,0,0,0,0,202,300,0
348,1,0,0,0,0,0,0,202,300,0
348,2,0,0,0,0,0,0,202,300,0
348,3,0,0,0,0,0,0,202,300,0
349,0,0,0,0,0,0,0,202,300,0
349,1,0,0,0,0,0,0,202,300,0
349,2,0,0,0,0,0,0,202,300,0
349,3,0,0,0,0,0,0,202,300,0
350,0,0,0,0,0,0,0,202,300,0
350,1,0,0,0,0,0,0,202,300,0
350,2,0,0,0,0,0,0,202,300,0
350,3,0,0,0,0,0,0,202,300,0
351,0,0,0,0,0,0,0,202,300,0
351,1,0,0,0,0,0,0,202,300,0
351,2,0,0,0,0,0,0,202,300,0
351,3,0,0,0,0,0,0,202,300,0
352,0,0,0,0,0,0,0,202,300,0
352,1,0,0,0,0,0,0,202,300,0
352,2,0,0,0,0,0,0,202,300,0
352,3,0,0,0,0,0,0,202,300,0
353,0,0,0,0,0,0,0,202,300,0
353,1,0,0,0,0,0,0,202,300,0
353,2,0,0,0,0,0,0,202,300,0
353,3,0,0,0,0,0,0,202,300,0
354,0,0,0,0,0,0,0,202,300,0
354,1,0,0,0,0,0,0,202,300,0
354,2,0,0,0,0,0,0,202,300,0
354,3,0,0,0,0,0,0,202,300,0
355,0,0,0,0,0,0,0,202,300,0
355,1,0,0,0,0,0,0,202,300,0
355,2,0,0,0,0,0,0,202,300,0
355,3,0,0,0,0,0,0,202,300,0
356,0,0,0,0,0,0,0,202,300,0
356,1,0,0,0,0,0,0,202,300,0
356,2,0,0,0,0,0,0,202,300,0
356,3,0,0,0,0,0,0,202,300,0
357,0,0,0,0,0,0,0,202,300,0
357,1,0,0,0,0,0,0,202,300,0
357,2,0,0,0,0,0,0,202,300,0
357,3,0,0,0,0,0,0,202,300,0
358,0,0,0,0,0,0,0,202,300,0
358,1,0,0,0,0,0,0,202,300,0
358,2,0,0,0,0,0,0,202,300,0
358,3,0,0,0,0,0,0,202,300,0
359,0,0,0,0,0,0,0,202,300,0
359,1,0,0,0,0,0,0,202,300,0
359,2,0,0,0,0,0,0,202,300,0
359,3,0,0,0,0,0,0,202,300,0
360,0,0,0,0,0,0,0,202,300,0
360,1,0,0,0,0,0,0,202,300,0
360,2,0,0,0,0,0,0,202,300,0
360,3,0,0,0,0,0,0,202,300,0
361,0,0,0,0,0,0,0,202,300,0
361,1,0,0,0,0,0,0,202,300,0
361,2,0,0,0,0,0,0,202,300,0
361,3,0,0,0,0,0,0,202,300,0
362,0,0,0,0,0,0,0,202,300,0
362,1,0,0,0,0,0,0,202,300,0
362,2,0,0,0,0,0,0,202,300,0
362,3,0,0,0,0,0,0,202,300,0
363,0,0,0,0,0,0,0,202,300,0
363,1,0,0,0,0,0,0,202,300,0
363,2,0,0,0,0,0,0,202,300,0
363,3,0,0,0,0,0,0,202,300,0
364,0,0,0,0,0,0,0,202,300,0
364,1,0,0,0,0,0,0,202,300,0
364,2,0,0,0,0,0,0,202,300,0
364,3,0,0,0,0,0,0,202,300,0
365,0,0,0,0,0,0,0,202,300,0
365,1,0,0,0,0,0,0,202,300,0
365,2,0,0,0,0,0,0,202,300,0
365,3,0,0,0,0,0,0,202,300,0
366,0,0,0,0,0,0,0,202,300,0
366,1,0,0,0,0,0,0,202,300,0
366,2,0,0,0,0,0,0,202,300,0
366,3,0,0,0,0,0,0,202,300,0
367,0,0,0,0,0,0,0,202,300,0
367,1,0,0,0,0,0,0,202,300,0
367,2,0,0,0,0,0,0,202,300,0
367,3,0,0,0,0,0,0,202,300,0
368,0,0,0,0,0,0,0,202,300,0
368,1,0,0,0,0,0,0,202,300,0
368,2,0,0,0,0,0,0,202,300,0
368,3,0,0,0,0,0,0,202,300,0
369,0,0,0,0,0,0,0,202,300,0
369,1,0,0,0,0,0,0,202,300,0
369,2,0,0,0,0,0,0,202,300,0
369,3,0,0,0,0,0,0,202,300,0
370,0,0,0,0,0,0,0,202,300,0
370,1,0,0,0,0,0,0,202,300,0
370,2,0,0,0,0,0,0,202,300,0
370,3,0,0,0,0,0,0,202,300,0
371,0,0,0,0,0,0,0,202,300,0
371,1,0,0,0,0,0,0,202,300,0
371,2,0,0,0,0,0,0,202,300,0
371,3,0,0,0,0,0,0,202,300,0
372,0,0,0,0,0,0,0,202,300,0
372,1,0,0,0,0,0,0,202,300,0
372,2,0,0,0,0,0,0,202,300,0
372,3,0,0,0,0,0,0,202,300,0
373,0,0,0,0,0,0,0,202,300,0
373,1,0,0,0,0,0,0,202,300,0
373,2,0,0,0,0,0,0,202,300,0
373,3,0,0,0,0,0,0,202,300,0
374,0,0,0,0,0,0,0,202,300,0
374,1,0,0,0,0,0,0,202,300,0
374,2,0,0,0,0,0,0,202,300,0
374,3,0,0,0,0,0,0,202,300,0
375,0,0,0,0,0,0,0,202,300,0
375,1,0,0,0,0,0,0,202,300,0
375,2,0,0,0,0,0,0,202,300,0
375,3,0,0,0,0,0,0,202,300,0
376,0,0,0,0,0,0,0,202,300,0
376,1,0,0,0,0,0,0,202,300,0
376,2,0,0,0,0,0,0,202,300,0
376,3,0,0,0,0,0,0,202,300,0
377,0,0,0,0,0,0,0,202,300,0
377,1,0,0,0,0,0,0,202,300,0
377,2,0,0,0,0,0,0,202,300,0
377,3,0,0,0,0,0,0,202,300,0
378,0,0,0,0,0,0,0,202,300,0
378,1,0,0,0,0,0,0,202,300,0
378,2,0,0,0,0,0,0,202,300,0
378,3,0,0,0,0,0,0,202,300,0
379,0,0,0,0,0,0,0,202,300,0
379,1,0,0,0,0,0,0,202,300,0
379,2,0,0,0,0,0,0,202,300,0
379,3,0,0,0,0,0,0,202,300,0
380,0,0,0,0,0,0,0,202,300,0
380,1,0,0,0,0,0,0,202,300,0
380,2,0,0,0,0,0,0,202,300,0
380,3,0,0,0,0,0,0,202,300,0
381,0,0,0,0,0,0,0,202,300,0
381,1,0,0,0,0,0,0,202,300,0
381,2,0,0,0,0,0,0,202,300,0
381,3,0,0,0,0,0,0,202,300,0
382,0,0,0,0,0,0,0,202,300,0
382,1,0,0,0,0,0,0,202,300,0
382,2,0,0,0,0,0,0,202,300,0
382,3,0,0,0,0,0,0,202,300,0
383,0,0,0,0,0,0,0,202,300,0
383,1,0,0,0,0,0,0,202,300,0
383,2,0,0,0,0,0,0,202,300,0
383,3,0,0,0,0,0,0,202,300,0
384,0,0,0,0,0,0,0,202,300,0
384,1,0,0,0,0,0,0,202,300,0
384,2,0,0,0,0,0,0,202,300,0
384,3,0,0,0,0,0,0,202,300,0
385,0,0,0,0,0,0,0,202,300,0
385,1,0,0,0,0,0,0,202,300,0
385,2,0,0,0,0,0,0,202,300,0
385,3,0,0,0,0,0,0,202,300,0
386,0,0,0,0,0,0,0,202,300,0
386,1,0,0,0,0,0,0,202,300,0
386,2,0,0,0,0,0,0,202,300,0
386,3,0,0,0,0,0,0,202,300,0
387,0,0,0,0,0,0,0,202,300,0
387,1,0,0,0,0,0,0,202,300,0
387,2,0,0,0,0,0,0,202,300,0
387,3,0,0,0,0,0,0,202,300,0
388,0,0,0,0,0,0,0,202,300,0
388,1,0,0,0,0,0,0,202,300,0
388,2,0,0,0,0,0,0,202,300,0
388,3,0,0,0,0,0,0,202,300,0
389,0,0,0,0,0,0,0,202,300,0
389,1,0,0,0,0,0,0,202,300,0
389,2,0,0,0,0,0,0,202,300,0
389,3,0,0,0,0,0,0,202,300,0
390,0,0,0,0,0,0,0,202,300,0
390,1,0,0,0,0,0,0,202,300,0
390,2,0,0,0,0,0,0,202,300,0
390,3,0,0,0,0,0,0,202,300,0
391,0,0,0,0,0,0,0,202,300,0
391,1,0,0,0,0,0,0,202,300,0
391,2,0,0,0,0,0,0,202,300,0
391,3,0,0,0,0,0,0,202,300,0
392,0,0,0,0,0,0,0,202,300,0
392,1,0,0,0,0,0,0,202,300,0
392,2,0,0,0,0,0,0,202,300,0
392,3,0,0,0,0,0,0,202,300,0
393,0,0,0,0,0,0,0,202,300,0
393,1,0,0,0,0,0,0,202,300,0
393,2,0,0,0,0,0,0,202,300,0
393,3,0,0,0,0,0,0,202,300,0
394,0,0,0,0,0,0,0,202,300,0
394,1,0,0,0,0,0,0,202,300,0
394,2,0,0,0,0,0,0,202,300,0
394,3,0,0,0,0,0,0,202,300,0
395,0,0,0,0,0,0,0,202,300,0
395,1,0,0,0,0,0,0,202,300,0
395,2,0,0,0,0,0,0,202,300,0
395,3,0,0,0,0,0,0,202,300,0
396,0,0,0,0,0,0,0,202,300,0
396,1,0,0,0,0,0,0,202,300,0
396,2,0,0,0,0,0,0,202,300,0
396,3,0,0,0,0,0,0,202,300,0
397,0,0,0,0,0,0,0,202,300,0
397,1,0,0,0,0,0,0,202,300,0
397,2,0,0,0,0,0,0,202,300,0
397,3,0,0,0,0,0,0,202,300,0
398,0,0,0,0,0,0,0,202,300,0
398,1,0,0,0,0,0,0,202,300,0
398,2,0,0,0,0,0,0,202,300,0
398,3,0,0,0,0,0,0,202,300,0
399,0,0,0,0,0,0,0,202,300,0
399,1,0,0,0,0,0,0,202,300,0
399,2,0,0,0,0,0,0,202,300,0
399,3,0,0,0,0,0,0,202,300,0
400,0,0,0,0,0,0,0,202,300,0
400,1,0,0,0,0,0,0,202,300,0
400,2,0,0,0,0,0,0,202,300,0
400,3,0,0,0,0,0,0,202,300,0
401,0,0,0,0,0,0,0,202,300,0
401,1,0,0,0,0,0,0,202,300,0
401,2,0,0,0,0,0,0,202,300,0
401,3,0,0,0,0,0,0,202,300,0
402,0,0,0,0,0,0,0,202,300,0
402,1,0,0,0,0,0,0,202,300,0
402,2,0,0,0,0,0,0,202,300,0
402,3,0,0,0,0,0,0,202,300,0
403,0,0,0,0,0,0,0,202,300,0
403,1,0,0,0,0,0,0,202,300,0
403,2,0,0,0,0,0,0,202,300,0
403,3,0,0,0,0,0,0,202,300,0
404,0,0,0,0,0,0,0,202,300,0
404,1,0,0,0,0,0,0,202,300,0
404,2,0,0,0,0,0,0,202,300,0
404,3,0,0,0,0,0,0,202,300,0
405,0,0,0,0,0,0,0,202,300,0
405,1,0,0,0,0,0,0,202,300,0
405,2,0,0,0,0,0,0,202,300,0
405,3,0,0,0,0,0,0,202,300,0
406,0,0,0,0,0,0,0,202,300,0
406,1,0,0,0,0,0,0,202,300,0
406,2,0,0,0,0,0,0,202,300,0
406,3,0,0,0,0,0,0,202,300,0
407,0,0,0,0,0,0,0,202,300,0
407,1,0,0,0,0,0,0,202,300,0
407,2,0,0,0,0,0,0,202,300,0
407,3,0,0,0,0,0,0,202,300,0
408,0,0,0,0,0,0,0,202,300,0
408,1,0,0,0,0,0,0,202,300,0
408,2,0,0,0,0,0,0,202,300,0
408,3,0,0,0,0,0,0,202,300,0
409,0,0,0,0,0,0,0,202,300,0
409,1,0,0,0,0,0,0,202,300,0
409,2,0,0,0,0,0,0,202,300,0
409,3,0,0,0,0,0,0,202,300,0
410,0,0,0,0,0,0,0,202,300,0
410,1,0,0,0,0,0,0,202,300,0
410,2,0,0,0,0,0,0,202,300,0
410,3,0,0,0,0,0,0,202,300,0
411,0,0,0,0,0,0,0,202,300,0
411,1,0,0,0,0,0,0,202,300,0
411,2,0,0,0,0,0,0,202,300,0
411,3,0,0,0,0,0,0,202,300,0
412,0,0,0,0,0,0,0,202,300,0
412,1,0,0,0,0,0,0,202,300,0
412,2,0,0,0,0,0,0,202,300,0
412,3,0,0,0,0,0,0,202,300,0
413,0,0,0,0,0,0,0,202,300,0
413,1,0,0,0,0,0,0,202,300,0
413,2,0,0,0,0,0,0,202,300,0
413,3,0,0,0,0,0,0,202,300,0
414,0,0,0,0,0,0,0,202,300,0
414,1,0,0,0,0,0,0,202,300,0
414,2,0,0,0,0,0,0,202,300,0
414,3,0,0,0,0,0,0,202,300,0
415,0,0,0,0,0,0,0,202,300,0
415,1,0,0,0,0,0,0,202,300,0
415,2,0,0,0,0,0,0,202,300,0
415,3,0,0,0,0,0,0,202,300,0
416,0,0,0,0,0,0,0,202,300,0
416,1,0,0,0,0,0,0,202,300,0
416,2,0,0,0,0,0,0,202,300,0
416,3,0,0,0,0,0,0,202,300,0
417,0,0,0,0,0,0,0,202,300,0
417,1,0,0,0,0,0,0,202,300,0
417,2,0,0,0,0,0,0,202,300,0
417,3,0,0,0,0,0,0,202,300,0
418,0,0,0,0,0,0,0,202,300,0
418,1,0,0,0,0,0,0,202,300,0
418,2,0,0,0,0,0,0,202,300,0
418,3,0,0,0,0,0,0,202,300,0
419,0,0,0,0,0,0,0,202,300,0
419,1,0,0,0,0,0,0,202,300,0
419,2,0,0,0,0,0,0,202,300,0
419,3,0,0,0,0,0,0,202,300,0
420,0,0,0,0,0,0,0,202,300,0
420,1,0,0,0,0,0,0,202,300,0
420,2,0,0,0,0,0,0,202,300,0
420,3,0,0,0,0,0,0,202,300,0
421,0,0,0,0,0,0,0,202,300,0
421,1,0,0,0,0,0,0,202,300,0
421,2,0,0,0,0,0,0,202,300,0
421,3,0,0,0,0,0,0,202,300,0
422,0,0,0,0,0,0,0,202,300,0
422,1,0,0,0,0,0,0,202,300,0
422,2,0,0,0,0,0,0,202,300,0
422,3,0,0,0,0,0,0,202,300,0
423,0,0,0,0,0,0,0,202,300,0
423,1,0,0,0,0,0,0,202,300,0
423,2,0,0,0,0,0,0,202,300,0
423,3,0,0,0,0,0,0,202,300,0
424,0,0,0,0,0,0,0,202,300,0
424,1,0,0,0,0,0,0,202,300,0
424,2,0,0,0,0,0,0,202,300,0
424,3,0,0,0,0,0,0,202,300,0
425,0,0,0,0,0,0,0,202,300,0
425,1,0,0,0,0,0,0,202,300,0
425,2,0,0,0,0,0,0,202,300,0
425,3,0,0,0,0,0,0,202,300,0
426,0,0,0,0,0,0,0,202,300,0
426,1,0,0,0,0,0,0,202,300,0
426,2,0,0,0,0,0,0,202,300,0
426,3,0,0,0,0,0,0,202,300,0
427,0,0,0,0,0,0,0,202,300,0
427,1,0,0,0,0,0,0,202,300,0
427,2,0,0,0,0,0,0,202,300,0
427,3,0,0,0,0,0,0,202,300,0
428,0,0,0,0,0,0,0,202,300,0
428,1,0,0,0,0,0,0,202,300,0
428,2,0,0,0,0,0,0,202,300,0
428,3,0,0,0,0,0,0,202,300,0
429,0,0,0,0,0,0,0,202,300,0
429,1,0,0,0,0,0,0,202,300,0
429,2,0,0,0,0,0,0,202,300,0
429,3,0,0,0,0,0,0,202,300,0
430,0,0,0,0,0,0,0,202,300,0
430,1,0,0,0,0,0,0,202,300,0
430,2,0,0,0,0,0,0,202,300,0
430,3,0,0,0,0,0,0,202,300,0
431,0,0,0,0,0,0,0,202,300,0
431,1,0,0,0,0,0,0,202,300,0
431,2,0,0,0,0,0,0,202,300,0
431,3,0,0,0,0,0,0,202,300,0
432,0,0,0,0,0,0,0,202,300,0
432,1,0,0,0,0,0,0,202,300,0
432,2,0,0,0,0,0,0,202,300,0
432,3,0,0,0,0,0,0,202,300,0
433,0,0,0,0,0,0,0,202,300,0
433,1,0,0,0,0,0,0,202,300,0
433,2,0,0,0,0,0,0,202,300,0
433,3,0,0,0,0,0,0,202,300,0
434,0,0,0,0,0,0,0,202,300,0
434,1,0,0,0,0,0,0,202,300,0
434,2,0,0,0,0,0,0,202,300,0
434,3,0,0,0,0,0,0,202,300,0
435,0,0,0,0,0,0,0,202,300,0
435,1,0,0,0,0,0,0,202,300,0
435,2,0,0,0,0,0,0,202,300,0
435,3,0,0,0,0,0,0,202,300,0
436,0,0,0,0,0,0,0,202,300,0
436,1,0,0,0,0,0,0,202,300,0
436,2,0,0,0,0,0,0,202,300,0
436,3,0,0,0,0,0,0,202,300,0
437,0,0,0,0,0,0,0,202,300,0
437,1,0,0,0,0,0,0,202,300,0
437,2,0,0,0,0,0,0,202,300,0
437,3,0,0,0,0,0,0,202,300,0
438,0,0,0,0,0,0,0,202,300,0
438,1,0,0,0,0,0,0,202,300,0
438,2,0,0,0,0,0,0,202,300,0
438,3,0,0,0,0,0,0,202,300,0
439,0,0,0,0,0,0,0,202,300,0
439,1,0,0,0,0,0,0,202,300,0
439,2,0,0,0,0,0,0,202,300,0
439,3,0,0,0,0,0,0,202,300,0
440,0,0,0,0,0,0,0,202,300,0
440,1,0,0,0,0,0,0,202,300,0
440,2,0,0,0,0,0,0,202,300,0
440,3,0,0,0,0,0,0,202,300,0
441,0,0,0,0,0,0,0,202,300,0
441,1,0,0,0,0,0,0,202,300,0
441,2,0,0,0,0,0,0,202,300,0
441,3,0,0,0,0,0,0,202,300,0
442,0,0,0,0,0,0,0,202,300,0
442,1,0,0,0,0,0,0,202,300,0
442,2,0,0,0,0,0,0,202,300,0
442,3,0,0,0,0,0,0,202,300,0
443,0,0,0,0,0,0,0,202,300,0
443,1,0,0,0,0,0,0,202,300,0
443,2,0,0,0,0,0,0,202,300,0
443,3,0,0,0,0,0,0,202,300,0
444,0,0,0,0,0,0,0,202,300,0
444,1,0,0,0,0,0,0,202,300,0
444,2,0,0,0,0,0,0,202,300,0
444,3,0,0,0,0,0,0,202,300,0
445,0,0,0,0,0,0,0,202,300,0
445,1,0,0,0,0,0,0,202,300,0
445,2,0,0,0,0,0,0,202,300,0
445,3,0,0,0,0,0,0,202,300,0
446,0,0,0,0,0,0,0,202,300,0
446,1,0,0,0,0,0,0,202,300,0
446,2,0,0,0,0,0,0,202,300,0
446,3,0,0,0,0,0,0,202,300,0
447,0,0,0,0,0,0,0,202,300,0
447,1,0,0,0,0,0,0,202,300,0
447,2,0,0,0,0,0,0,202,300,0
447,3,0,0,0,0,0,0,202,300,0
448,0,0,0,0,0,0,0,202,300,0
448,1,0,0,0,0,0,0,202,300,0
448,2,0,0,0,0,0,0,202,300,0
448,3,0,0,0,0,0,0,202,300,0
449,0,0,0,0,0,0,0,202,300,0
449,1,0,0,0,0,0,0,202,300,0
449,2,0,0,0,0,0,0,202,300,0
449,3,0,0,0,0,0,0,202,300,0
450,0,0,0,0,0,0,0,202,300,0
450,1,0,0,0,0,0,0,202,300,0
450,2,0,0,0,0,0,0,202,300,0
450,3,0,0,0,0,0,0,202,300,0
451,0,0,0,0,0,0,0,202,300,0
451,1,0,0,0,0,0,0,202,300,0
451,2,0,0,0,0,0,0,202,300,0
451,3,0,0,0,0,0,0,202,300,0
452,0,0,0,0,0,0,0,202,300,0
452,1,0,0,0,0,0,0,202,300,0
452,2,0,0,0,0,0,0,202,300,0
452,3,0,0,0,0,0,0,202,300,0
453,0,0,0,0,0,0,0,202,300,0
453,1,0,0,0,0,0,0,202,300,0
453,2,0,0,0,0,0,0,202,300,0
453,3,0,0,0,0,0,0,202,300,0
454,0,0,0,0,0,0,0,202,300,0
454,1,0,0,0,0,0,0,202,300,0
454,2,0,0,0,0,0,0,202,300,0
454,3,0,0,0,0,0,0,202,300,0
455,0,0,0,0,0,0,0,202,300,0
455,1,0,0,0,0,0,0,202,300,0
455,2,0,0,0,0,0,0,202,300,0
455,3,0,0,0,0,0,0,202,300,0
456,0,0,0,0,0,0,0,202,300,0
456,1,0,0,0,0,0,0,202,300,0
456,2,0,0,0,0,0,0,202,300,0
456,3,0,0,0,0,0,0,202,300,0
457,0,0,0,0,0,0,0,202,300,0
457,1,0,0,0,0,0,0,202,300,0
457,2,0,0,0,0,0,0,202,300,0
457,3,0,0,0,0,0,0,202,300,0
458,0,0,0,0,0,0,0,202,300,0
458,1,0,0,0,0,0,0,202,300,0
458,2,0,0,0,0,0,0,202,300,0
458,3,0,0,0,0,0,0,202,300,0
459,0,0,0,0,0,0,0,202,300,0
459,1,0,0,0,0,0,0,202,300,0
459,2,0,0,0,0,0,0,202,300,0
459,3,0,0,0,0,0,0,202,300,0
460,0,0,0,0,0,0,0,202,300,0
460,1,0,0,0,0,0,0,202,300,0
460,2,0,0,0,0,0,0,202,300,0
460,3,0,0,0,0,0,0,202,300,0
461,0,0,0,0,0,0,0,202,300,0
461,1,0,0,0,0,0,0,202,300,0
461,2,0,0,0,0,0,0,202,300,0
461,3,0,0,0,0,0,0,202,300,0
462,0,0,0,0,0,0,0,202,300,0
462,1,0,0,0,0,0,0,202,300,0
462,2,0,0,0,0,0,0,202,300,0
462,3,0,0,0,0,0,0,202,300,0
463,0,0,0,0,0,0,0,202,300,0
463,1,0,0,0,0,0,0,202,300,0
463,2,0,0,0,0,0,0,202,300,0
463,3,0,0,0,0,0,0,202,300,0
464,0,0,0,0,0,0,0,202,300,0
464,1,0,0,0,0,0,0,202,300,0
464,2,0,0,0,0,0,0,202,300,0
464,3,0,0,0,0,0,0,202,300,0
465,0,0,0,0,0,0,0,202,300,0
465,1,0,0,0,0,0,0,202,300,0
465,2,0,0,0,0,0,0,202,300,0
465,3,0,0,0,0,0,0,202,300,0
466,0,0,0,0,0,0,0,202,300,0
466,1,0,0,0,0,0,0,202,300,0
466,2,0,0,0,0,0,0,202,300,0
466,3,0,0,0,0,0,0,202,300,0
467,0,0,0,0,0,0,0,202,300,0
467,1,0,0,0,0,0,0,202,300,0
467,2,0,0,0,0,0,0,202,300,0
467,3,0,0,0,0,0,0,202,300,0
468,0,0,0,0,0,0,0,202,300,0
468,1,0,0,0,0,0,0,202,300,0
468,2,0,0,0,0,0,0,202,300,0
468,3,0,0,0,0,0,0,202,300,0
469,0,0,0,0,0,0,0,202,300,0
469,1,0,0,0,0,0,0,202,300,0
469,2,0,0,0,0,0,0,202,300,0
469,3,0,0,0,0,0,0,202,300,0
470,0,0,0,0,0,0,0,202,300,0
470,1,0,0,0,0,0,0,202,300,0
470,2,0,0,0,0,0,0,202,300,0
470,3,0,0,0,0,0,0,202,300,0
